date,fii_net,dii_net,total_net,signal
2014-02-14,-15.86,-45.0,-60.86,-1
2014-02-17,522.82,-245.17,277.6500000000001,1
2014-02-18,292.23,-154.83,137.4,1
2014-02-19,468.47,-338.74,129.73000000000002,1
2014-02-20,206.46,-600.71,-394.25,1
2014-02-21,603.41,-381.55,221.85999999999996,1
2014-02-24,266.87,-248.49,18.379999999999995,1
2014-02-25,423.41,-289.12,134.29000000000002,1
2014-02-26,511.15,-251.91,259.24,1
2014-02-28,591.82,12.02,603.84,1
2014-03-01,-18.06,-280.77,-298.83,-1
2014-03-02,-652.97,327.01,-325.96000000000004,-1
2014-03-03,198.53,1566.31,1764.84,1
2014-03-04,717.39,-716.57,0.8199999999999363,1
2014-03-06,575.09,99.81,674.9000000000001,1
2014-03-07,950.82,-624.21,326.61,1
2014-03-09,1288.57,-469.69,818.8799999999999,1
2014-03-11,1413.34,-1183.08,230.26,1
2014-03-12,391.07,-157.23,233.84,1
2014-03-13,616.62,-314.4,302.22,1
2014-03-14,982.19,-866.42,115.7700000000001,1
2014-03-18,1011.95,-201.97,809.98,1
2014-03-19,1069.74,-610.96,458.78,1
2014-03-20,722.02,-563.29,158.73000000000002,1
2014-03-21,4222.1,-4076.6,145.50000000000045,1
2014-03-24,1465.62,-770.39,695.2299999999999,1
2014-03-25,1223.0,-544.0,679.0,1
2014-03-26,1004.52,-356.11,648.41,1
2014-03-27,2191.93,-591.83,1600.1,1
2014-03-28,1362.87,-208.34,1154.53,1
2014-03-31,942.86,-611.22,331.64,1
2014-04-02,-1234.02,864.55,-369.47,-1
2014-04-03,185.61,-344.5,-158.89,1
2014-04-04,232.46,-1125.06,-892.5999999999999,1
2014-04-07,943.19,-853.1,90.09000000000003,1
2014-04-08,372.56,-250.8,121.75999999999999,1
2014-04-09,1697.74,-555.23,1142.51,1
2014-04-12,474.0,-585.98,-111.98000000000002,1
2014-04-15,-21.63,-278.27,-299.9,-1
2014-04-16,-44.69,-347.7,-392.39,-1
2014-04-17,433.4,-122.75,310.65,1
2014-04-21,212.85,-217.66,-4.810000000000002,1
2014-04-22,162.93,-298.46,-135.52999999999997,1
2014-04-23,767.61,-533.88,233.73000000000002,1
2014-04-25,295.01,-417.3,-122.29000000000002,1
2014-04-28,77.02,-370.53,-293.51,1
2014-04-29,287.98,-550.89,-262.90999999999997,1
2014-04-30,454.48,6.46,460.94,1
2014-05-02,-576.2,815.23,239.02999999999997,-1
2014-05-03,737.29,-201.85,535.4399999999999,1
2014-05-05,279.86,0.0,279.86,1
2014-05-06,1368.97,-425.79,943.1800000000001,1
2014-05-08,52.85,62.22,115.07,1
2014-05-09,310.51,-354.81,-44.30000000000001,1
2014-05-11,1030.85,-1204.63,-173.7800000000002,1
2014-05-12,-109.45,166.05,56.60000000000001,-1
2014-05-13,2026.23,-649.42,1376.81,1
2014-05-14,1520.08,-410.01,1110.07,1
2014-05-15,934.94,-385.4,549.5400000000001,1
2014-05-16,3634.82,-349.32,3285.5,1
2014-05-19,1350.04,-348.48,1001.56,1
2014-05-20,-104.53,-656.83,-761.36,-1
2014-05-21,-266.22,-439.03,-705.25,-1
2014-05-22,-294.99,203.07,-91.92000000000002,-1
2014-05-23,416.8,-135.5,281.3,1
2014-05-26,-84.13,-208.39,-292.52,-1
2014-05-27,-202.61,-95.63,-298.24,-1
2014-05-28,-286.54,-33.4,-319.94,-1
2014-05-29,-522.9,195.2,-327.7,-1
2014-06-01,-318.91,-22.54,-341.45000000000005,-1
2014-06-02,10.75,610.8,621.55,1
2014-06-03,1272.93,-567.1,705.83,1
2014-06-05,45.93,-55.73,-9.799999999999997,1
2014-06-06,1283.04,-315.15,967.89,1
2014-06-08,283.87,32.59,316.46000000000004,1
2014-06-13,1099.92,358.71,1458.63,1
2014-06-16,-194.1,-448.3,-642.4,-1
2014-06-17,48.02,-236.79,-188.76999999999998,1
2014-06-18,366.18,318.15,684.3299999999999,1
2014-06-19,-420.51,-117.81,-538.3199999999999,-1
2014-06-20,-220.65,73.85,-146.8,-1
2014-06-23,-214.49,117.43,-97.06,-1
2014-06-24,284.61,-216.17,68.44000000000003,1
2014-06-25,694.63,-433.63,261.0,1
2014-06-26,-601.89,170.92,-430.97,-1
2014-06-27,182.55,-172.4,10.150000000000006,1
2014-06-30,1288.16,-181.23,1106.93,1
2014-07-01,-567.02,59.44,-507.58,-1
2014-07-02,10.75,610.8,621.55,1
2014-07-03,2577.44,-669.58,1907.8600000000001,1
2014-07-04,703.71,-1081.36,-377.64999999999986,1
2014-07-05,119.11,-258.88,-139.76999999999998,1
2014-07-07,198.57,-85.22,113.35,1
2014-07-08,-73.07,228.99,155.92000000000002,-1
2014-07-10,-332.84,327.65,-5.189999999999998,-1
2014-07-11,2537.13,-192.2,2344.9300000000003,1
2014-07-14,-558.25,331.52,-226.73000000000002,-1
2014-07-15,-3.4,471.78,468.38,-1
2014-07-16,621.68,-48.48,573.1999999999999,1
2014-07-17,1912.42,-1316.02,596.4000000000001,1
2014-07-18,574.47,-283.17,291.3,1
2014-07-21,161.17,-181.16,-19.99000000000001,1
2014-07-22,412.03,59.23,471.26,1
2014-07-23,652.4,-292.09,360.31,1
2014-07-24,282.44,-290.35,-7.910000000000025,1
2014-07-25,125.51,-210.02,-84.51,1
2014-07-28,75.04,55.91,130.95,1
2014-07-30,-381.66,515.65,133.98999999999995,-1
2014-07-31,-1654.86,1420.36,-234.5,-1
2014-08-01,79.68,-88.15,-8.469999999999999,1
2014-08-05,363.24,-119.9,243.34,1
2014-08-07,422.72,-399.56,23.160000000000025,1
2014-08-08,-503.74,456.02,-47.72000000000003,-1
2014-08-09,1162.98,-508.37,654.61,1
2014-08-10,-1440.99,663.09,-777.9,-1
2014-08-12,4984.6,1030.65,6015.25,1
2014-08-13,718.27,22.03,740.3,1
2014-08-14,625.18,135.75,760.93,1
2014-08-18,473.42,490.04,963.46,1
2014-08-19,559.39,-263.37,296.02,1
2014-08-20,251.36,-481.37,-230.01,1
2014-08-21,412.77,63.74,476.51,1
2014-08-22,302.06,-183.64,118.42000000000002,1
2014-08-25,127.33,45.71,173.04,1
2014-08-26,364.72,-259.18,105.54000000000002,1
2014-08-27,290.18,236.99,527.1700000000001,1
2014-08-28,-710.63,730.43,19.799999999999955,-1
2014-09-01,-3.74,-118.45,-122.19,-1
2014-09-04,1043.86,-463.78,580.0799999999999,1
2014-09-05,1268.78,-75.3,1193.48,1
2014-09-06,536.68,-490.03,46.64999999999998,1
2014-09-07,645.19,-265.19,380.00000000000006,1
2014-09-09,479.4,-752.09,-272.69000000000005,1
2014-09-10,-20.89,623.64,602.75,-1
2014-09-12,-221.52,-345.38,-566.9,-1
2014-09-15,-74.59,-74.49,-149.07999999999998,-1
2014-09-16,-828.95,465.61,-363.34000000000003,-1
2014-09-17,136.08,-161.19,-25.109999999999985,1
2014-09-18,-9.57,84.45,74.88,-1
2014-09-19,-6.53,237.15,230.62,-1
2014-09-22,-186.41,31.49,-154.92,-1
2014-09-23,-1185.17,325.7,-859.47,-1
2014-09-24,-793.65,-15.29,-808.9399999999999,-1
2014-09-25,-851.24,818.62,-32.620000000000005,-1
2014-09-26,-1133.64,1335.33,201.68999999999983,-1
2014-09-29,150.1,234.52,384.62,1
2014-09-30,-485.93,201.24,-284.69,-1
2014-10-01,68.16,81.73,149.89,1
2014-10-02,-455.18,294.79,-160.39,-1
2014-10-03,1253.65,-1044.82,208.83000000000015,1
2014-10-04,342.75,13.45,356.2,1
2014-10-06,682.26,-1215.47,-533.21,1
2014-10-07,161.55,4.89,166.44,1
2014-10-09,-9.91,-511.25,-521.16,-1
2014-10-10,-719.77,558.21,-161.55999999999995,-1
2014-10-11,355.3,-314.93,40.370000000000005,1
2014-10-13,-671.06,566.83,-104.2299999999999,-1
2014-10-14,-694.67,495.52,-199.14999999999998,-1
2014-10-16,-1128.37,664.45,-463.91999999999985,-1
2014-10-17,-1430.03,737.31,-692.72,-1
2014-10-20,1040.08,-166.11,873.9699999999999,1
2014-10-21,32.4,68.94,101.34,1
2014-10-22,7.54,375.55,383.09000000000003,1
2014-10-27,49.14,9.55,58.69,1
2014-10-28,-108.0,-99.66,-207.66,-1
2014-10-29,785.61,-507.29,278.32,1
2014-10-30,1257.49,-94.01,1163.48,1
2014-10-31,1754.73,-276.49,1478.24,1
2014-11-02,-165.4,242.37,76.97,-1
2014-11-03,1471.23,-1331.73,139.5,1
2014-11-04,-362.29,364.92,2.6299999999999955,-1
2014-11-06,-313.4,-407.76,-721.16,-1
2014-11-07,-723.48,-44.93,-768.41,-1
2014-11-08,-162.92,234.41,71.49000000000001,-1
2014-11-09,433.55,-530.71,-97.16000000000003,1
2014-11-11,458.04,-516.98,-58.94,1
2014-11-12,-808.27,431.93,-376.34,-1
2014-11-13,690.61,-738.24,-47.629999999999995,1
2014-11-14,645.9,-517.51,128.39,1
2014-11-17,656.37,-247.86,408.51,1
2014-11-18,-101.98,-232.42,-334.4,-1
2014-11-19,71.8,-491.26,-419.46,1
2014-11-20,-477.15,101.62,-375.53,-1
2014-11-21,122.5,137.59,260.09000000000003,1
2014-11-24,407.42,-162.78,244.64000000000001,1
2014-11-25,1168.94,-732.12,436.82000000000005,1
2014-11-26,181.46,-314.64,-133.17999999999998,1
2014-11-27,389.73,336.85,726.58,1
2014-11-28,935.86,-439.31,496.55,1
2014-12-02,211.99,-261.96,-49.96999999999997,1
2014-12-03,864.35,-821.97,42.379999999999995,1
2014-12-05,1217.95,92.56,1310.51,1
2014-12-06,652.35,-742.21,-89.86000000000001,1
2014-12-08,370.83,-39.78,331.04999999999995,1
2014-12-09,182.8,-208.44,-25.639999999999986,1
2014-12-11,459.47,-559.44,-99.97000000000003,1
2014-12-12,-864.96,323.41,-541.55,-1
2014-12-15,-455.72,136.02,-319.70000000000005,-1
2014-12-16,-1247.24,534.6,-712.64,-1
2014-12-17,-1636.36,1423.83,-212.52999999999997,-1
2014-12-18,-874.89,648.17,-226.72000000000003,-1
2014-12-19,-668.85,622.77,-46.08000000000004,-1
2014-12-22,-335.24,389.12,53.879999999999995,-1
2014-12-23,-444.93,516.34,71.41000000000003,-1
2014-12-24,-2808.27,509.09,-2299.18,-1
2014-12-26,39.97,417.29,457.26,1
2014-12-29,-204.22,360.38,156.16,-1
2014-12-30,277.92,160.87,438.79,1
2014-12-31,481.08,-30.55,450.53,1
2015-01-01,18.2,19.56,37.76,1
2015-01-04,209.87,197.25,407.12,1
2015-01-06,113.47,49.34,162.81,1
2015-01-07,75.03,52.12,127.15,1
2015-01-09,-675.32,681.93,6.6099999999999,-1
2015-01-10,48.6,152.18,200.78,1
2015-01-12,-106.78,194.75,87.97,-1
2015-01-13,235.09,46.06,281.15,1
2015-01-14,-69.74,-223.98,-293.71999999999997,-1
2015-01-15,1738.24,-527.27,1210.97,1
2015-01-16,1099.93,-716.91,383.0200000000001,1
2015-01-19,433.72,-237.71,196.01000000000002,1
2015-01-20,1275.59,-761.6,513.9899999999999,1
2015-01-22,592.79,-578.53,14.259999999999991,1
2015-01-23,2019.98,-1299.96,720.02,1
2015-01-27,953.51,-783.34,170.16999999999996,1
2015-01-28,1723.17,-1292.7,430.47,1
2015-01-29,1723.77,-1680.09,43.680000000000064,1
2015-01-30,-771.55,-37.6,-809.15,-1
2015-02-01,259.82,69.78,329.6,1
2015-02-02,-629.97,-224.07,-854.04,-1
2015-02-03,424.79,180.35,605.14,1
2015-02-06,-594.14,271.64,-322.5,-1
2015-02-07,575.32,-219.02,356.30000000000007,1
2015-02-09,-1573.42,880.27,-693.1500000000001,-1
2015-02-11,-272.67,145.38,-127.29000000000002,-1
2015-02-12,60.61,-78.31,-17.700000000000003,1
2015-02-13,390.26,95.82,486.08,1
2015-02-16,-182.8,280.77,97.96999999999997,-1
2015-02-18,2187.96,327.87,2515.83,1
2015-02-19,1542.7,-195.74,1346.96,1
2015-02-20,-89.41,204.85,115.44,-1
2015-02-23,601.91,-163.79,438.12,1
2015-02-24,697.28,-146.98,550.3,1
2015-02-25,516.06,19.7,535.76,1
2015-02-26,2312.15,340.79,2652.94,1
2015-02-27,1957.1,-491.93,1465.1699999999998,1
2015-02-28,614.03,-740.74,-126.71000000000004,1
2015-03-02,-264.35,-137.31,-401.66,-1
2015-03-03,772.92,-303.88,469.03999999999996,1
2015-03-06,-727.61,412.66,-314.95,-1
2015-03-07,356.29,-220.61,135.68,1
2015-03-08,350.41,-33.36,317.05,1
2015-03-09,-394.31,840.35,446.04,-1
2015-03-11,-449.84,350.31,-99.52999999999997,-1
2015-03-12,-611.43,521.11,-90.31999999999994,-1
2015-03-13,66.98,-71.55,-4.569999999999993,1
2015-03-16,-762.55,158.65,-603.9,-1
2015-03-17,265.52,-243.69,21.829999999999984,1
2015-03-18,-457.43,-882.99,-1340.42,-1
2015-03-19,1428.72,53.46,1482.18,1
2015-03-20,354.59,-219.2,135.39,1
2015-03-23,417.41,403.91,821.32,1
2015-03-24,737.86,-631.67,106.19000000000005,1
2015-03-25,813.19,96.52,909.71,1
2015-03-26,-521.23,687.09,165.86,-1
2015-03-27,-320.52,674.76,354.24,-1
2015-03-30,-240.34,651.67,411.3299999999999,-1
2015-03-31,356.07,283.71,639.78,1
2015-04-02,-83.8,-72.35,-156.14999999999998,-1
2015-04-03,2786.24,16.89,2803.1299999999997,1
2015-04-05,60.53,146.8,207.33,1
2015-04-06,511.9,772.04,1283.94,1
2015-04-08,118.7,-112.55,6.150000000000006,1
2015-04-09,-1287.12,1128.7,-158.41999999999985,-1
2015-04-11,33.16,-74.9,-41.74000000000001,1
2015-04-12,-1745.73,1069.01,-676.72,-1
2015-04-13,417.01,46.42,463.43,1
2015-04-15,108.0,-60.18,47.82,1
2015-04-16,-214.36,432.27,217.90999999999997,-1
2015-04-17,-675.71,72.52,-603.19,-1
2015-04-20,-1506.86,962.5,-544.3599999999999,-1
2015-04-21,17488.73,1364.83,18853.559999999998,1
2015-04-22,-910.15,217.98,-692.17,-1
2015-04-23,-276.83,559.6,282.77000000000004,-1
2015-04-24,-775.46,896.33,120.87,-1
2015-04-27,-1749.33,1667.54,-81.78999999999996,-1
2015-04-28,-1532.84,1537.08,4.240000000000009,-1
2015-04-29,-718.31,912.46,194.1500000000001,-1
2015-04-30,-3157.61,2460.8,-696.81,-1
2015-05-01,472.0,-575.74,-103.74000000000001,1
2015-05-02,-27.43,325.61,298.18,-1
2015-05-03,79.84,-193.54,-113.69999999999999,1
2015-05-05,-756.52,979.19,222.67000000000007,-1
2015-05-06,-550.29,879.5,329.21000000000004,-1
2015-05-10,649.9,365.77,1015.67,1
2015-05-11,-991.87,636.15,-355.72,-1
2015-05-13,-71.2,254.0,182.8,-1
2015-05-14,-73.76,302.57,228.81,-1
2015-05-15,-38.31,563.6,525.29,-1
2015-05-18,-202.12,618.54,416.41999999999996,-1
2015-05-19,48.06,451.02,499.08,1
2015-05-20,123.49,103.58,227.07,1
2015-05-21,-186.26,404.01,217.75,-1
2015-05-22,211.42,237.62,449.03999999999996,1
2015-05-25,74.14,0.17,74.31,1
2015-05-26,114.81,123.85,238.66,1
2015-05-27,-934.98,594.03,-340.95000000000005,-1
2015-05-28,-792.54,683.29,-109.25,-1
2015-05-29,2284.3,-2267.88,16.420000000000073,1
2015-06-01,-1570.76,1189.65,-381.1099999999999,-1
2015-06-02,-96.45,115.49,19.039999999999992,-1
2015-06-04,936.81,-170.03,766.78,1
2015-06-05,-1699.6,1454.97,-244.62999999999988,-1
2015-06-07,149.37,-409.66,-260.29,1
2015-06-08,108.93,-111.78,-2.8499999999999943,1
2015-06-10,480.24,-424.6,55.639999999999986,1
2015-06-11,219.17,-39.45,179.71999999999997,1
2015-06-15,-604.86,650.47,45.610000000000014,-1
2015-06-16,-521.65,644.81,123.15999999999997,-1
2015-06-17,-940.91,1447.07,506.15999999999997,-1
2015-06-18,-784.73,1110.01,325.28,-1
2015-06-19,-106.12,447.55,341.43,-1
2015-06-22,651.31,-94.03,557.28,1
2015-06-23,-374.97,404.2,29.22999999999996,-1
2015-06-24,92.57,13.52,106.08999999999999,1
2015-06-25,280.21,-8.45,271.76,1
2015-06-26,-203.74,234.21,30.47,-1
2015-06-29,-711.88,906.38,194.5,-1
2015-06-30,-551.38,580.59,29.210000000000036,-1
2015-07-01,-1073.18,601.4,-471.7800000000001,-1
2015-07-04,143.98,-326.06,-182.08,1
2015-07-05,-1360.69,1158.02,-202.67000000000007,-1
2015-07-07,23.54,-94.71,-71.16999999999999,1
2015-07-08,-93.74,34.08,-59.66,-1
2015-07-09,-826.92,504.11,-322.80999999999995,-1
2015-07-10,-50.6,-218.75,-269.35,-1
2015-07-12,-65.04,-54.9,-119.94,-1
2015-07-13,527.98,-171.55,356.43,1
2015-07-14,269.9,-130.9,138.99999999999997,1
2015-07-15,407.69,-50.38,357.31,1
2015-07-16,745.81,-98.51,647.3,1
2015-07-17,605.56,-175.15,430.40999999999997,1
2015-07-20,714.4,-848.76,-134.36,1
2015-07-21,-226.88,146.32,-80.56,-1
2015-07-22,450.32,-351.77,98.55000000000001,1
2015-07-23,185.42,-276.69,-91.27000000000001,1
2015-07-24,6.62,196.38,203.0,1
2015-07-27,-859.94,238.66,-621.2800000000001,-1
2015-07-29,-186.24,642.69,456.45000000000005,-1
2015-07-30,-170.68,499.65,328.96999999999997,-1
2015-07-31,-277.77,1021.34,743.57,-1
2015-08-01,-466.78,288.88,-177.89999999999998,-1
2015-08-04,-479.18,382.54,-96.63999999999999,-1
2015-08-05,-437.56,1114.38,676.8200000000002,-1
2015-08-06,-749.12,529.82,-219.29999999999995,-1
2015-08-07,-354.32,-346.71,-701.03,-1
2015-08-09,-659.67,447.41,-212.25999999999993,-1
2015-08-10,-48.89,-299.75,-348.64,-1
2015-08-12,-518.46,590.32,71.86000000000001,-1
2015-08-13,-625.9,545.86,-80.03999999999996,-1
2015-08-14,403.76,179.2,582.96,1
2015-08-17,142.34,183.72,326.06,1
2015-08-18,-255.42,127.5,-127.91999999999999,-1
2015-08-19,-423.72,383.32,-40.400000000000034,-1
2015-08-20,-1007.26,567.87,-439.39,-1
2015-08-21,-2340.6,1524.1,-816.5,-1
2015-08-24,-5275.4,4097.83,-1177.5699999999997,-1
2015-08-25,-2080.01,1963.09,-116.9200000000003,-1
2015-08-26,-2345.77,1881.08,-464.69000000000005,-1
2015-08-27,-3347.35,2577.06,-770.29,-1
2015-08-28,56.41,847.43,903.8399999999999,1
2015-08-31,-551.19,478.59,-72.60000000000008,-1
2015-09-01,-297.99,299.53,1.5399999999999636,-1
2015-09-02,-660.3,469.55,-190.74999999999994,-1
2015-09-03,838.3,-35.31,802.99,1
2015-09-04,193.81,492.79,686.6,1
2015-09-06,-645.02,692.29,47.26999999999998,-1
2015-09-07,-254.1,79.08,-175.01999999999998,-1
2015-09-09,-452.13,1194.58,742.4499999999999,-1
2015-09-10,483.86,-369.0,114.86000000000001,1
2015-09-11,-861.06,621.18,-239.88,-1
2015-09-12,-527.41,864.71,337.30000000000007,-1
2015-09-14,58.75,183.9,242.65,1
2015-09-15,-910.85,480.5,-430.35,-1
2015-09-16,-337.27,423.81,86.54000000000002,-1
2015-09-18,643.51,415.09,1058.6,1
2015-09-21,154.87,104.08,258.95,1
2015-09-22,-1052.24,378.26,-673.98,-1
2015-09-23,-1330.12,891.36,-438.7599999999999,-1
2015-09-24,-115.1,50.67,-64.42999999999999,-1
2015-09-28,-650.01,505.59,-144.42000000000002,-1
2015-09-29,-1112.59,876.2,-236.38999999999987,-1
2015-09-30,116.08,-191.78,-75.7,1
2015-10-02,-1261.19,851.32,-409.87,-1
2015-10-03,-748.13,290.48,-457.65,-1
2015-10-04,362.79,-135.18,227.61,1
2015-10-06,-482.11,788.06,305.94999999999993,-1
2015-10-07,-465.27,590.49,125.22000000000003,-1
2015-10-08,-14.43,-50.05,-64.47999999999999,-1
2015-10-09,-121.19,66.6,-54.59,-1
2015-10-11,-661.95,658.33,-3.6200000000000045,-1
2015-10-12,-580.28,410.92,-169.35999999999996,-1
2015-10-13,272.61,-273.51,-0.8999999999999773,1
2015-10-14,121.75,-207.63,-85.88,1
2015-10-16,436.79,102.49,539.28,1
2015-10-19,898.23,-246.26,651.97,1
2015-10-20,523.69,-354.96,168.73000000000008,1
2015-10-21,-48.33,-138.73,-187.06,-1
2015-10-23,229.18,-155.89,73.29000000000002,1
2015-10-26,724.51,-530.78,193.73000000000002,1
2015-10-27,9.5,-165.45,-155.95,1
2015-10-28,-731.17,160.17,-571.0,-1
2015-10-29,174.12,-299.2,-125.07999999999998,1
2015-10-30,-1464.89,1560.11,95.2199999999998,-1
2015-11-02,-371.27,147.49,-223.77999999999997,-1
2015-11-03,-444.65,-338.96,-783.6099999999999,-1
2015-11-05,169.97,328.57,498.53999999999996,1
2015-11-06,-622.89,589.29,-33.60000000000002,-1
2015-11-08,-736.81,130.74,-606.0699999999999,-1
2015-11-09,-754.27,411.43,-342.84,-1
2015-11-11,-11.93,10.52,-1.4100000000000001,-1
2015-11-12,253.73,292.88,546.61,1
2015-11-13,-746.7,70.89,-675.8100000000001,-1
2015-11-16,-1051.26,661.71,-389.54999999999995,-1
2015-11-17,-492.45,783.02,290.57,-1
2015-11-18,-768.46,759.26,-9.200000000000045,-1
2015-11-19,-343.18,233.82,-109.36000000000001,-1
2015-11-20,-94.09,610.16,516.0699999999999,-1
2015-11-23,-35.37,90.28,54.910000000000004,-1
2015-11-24,-540.12,532.13,-7.990000000000009,-1
2015-11-26,-398.1,948.98,550.88,-1
2015-11-27,-519.25,900.48,381.23,-1
2015-11-30,-1043.84,601.73,-442.1099999999999,-1
2015-12-01,244.95,-331.18,-86.23000000000002,1
2015-12-02,-406.28,705.53,299.25,-1
2015-12-03,733.09,-381.94,351.15000000000003,1
2015-12-05,-1329.43,1331.93,2.5,-1
2015-12-06,-670.96,705.58,34.620000000000005,-1
2015-12-08,-1855.02,1223.8,-631.22,-1
2015-12-10,317.56,-175.07,142.49,1
2015-12-14,-157.07,386.47,229.40000000000003,-1
2015-12-15,48.67,273.93,322.6,1
2015-12-16,-503.22,1024.03,520.81,-1
2015-12-17,638.01,-366.23,271.78,1
2015-12-18,-6.99,-404.98,-411.97,-1
2015-12-21,37.37,62.7,100.07,1
2015-12-22,168.73,238.36,407.09000000000003,1
2015-12-23,385.82,632.64,1018.46,1
2015-12-24,-112.03,8.05,-103.98,-1
2015-12-28,-302.62,987.82,685.2,-1
2015-12-29,8.49,6.44,14.93,1
2015-12-30,152.2,-74.41,77.78999999999999,1
2015-12-31,1123.41,-257.67,865.74,1
2016-01-01,228.11,-81.24,146.87,1
2016-01-02,253.88,-535.7,-281.82000000000005,1
2016-01-03,2912.59,-834.59,2078.0,1
2016-01-04,214.01,-519.91,-305.9,1
2016-01-06,259.9,-160.49,99.40999999999997,1
2016-01-07,-187.51,907.05,719.54,-1
2016-01-08,726.22,-413.77,312.45000000000005,1
2016-01-09,-301.51,308.16,6.650000000000034,-1
2016-01-11,-123.96,192.1,68.14,-1
2016-01-12,-402.62,237.81,-164.81,-1
2016-01-13,-75.9,618.79,542.89,-1
2016-01-14,-1221.97,1526.22,304.25,-1
2016-01-15,-1123.79,688.84,-434.94999999999993,-1
2016-01-18,-1203.84,1122.8,-81.03999999999996,-1
2016-01-19,-857.7,1386.83,529.1299999999999,-1
2016-01-20,-1324.69,1383.14,58.450000000000045,-1
2016-01-21,-1747.23,1267.74,-479.49,-1
2016-01-22,-769.83,915.6,145.76999999999998,-1
2016-01-25,-91.15,307.89,216.73999999999998,-1
2016-01-27,-366.93,499.99,133.06,-1
2016-01-28,-961.82,394.22,-567.6,-1
2016-01-29,571.7,240.02,811.72,1
2016-02-02,-113.98,-323.23,-437.21000000000004,-1
2016-02-03,1437.5,-593.67,843.83,1
2016-02-05,434.93,-109.56,325.37,1
2016-02-06,521.85,-576.86,-55.00999999999999,1
2016-02-08,536.27,-383.23,153.03999999999996,1
2016-02-09,231.19,134.88,366.07,1
2016-02-11,-667.37,407.27,-260.1,-1
2016-02-12,-190.52,-418.58,-609.1,-1
2016-02-15,-1311.59,1987.45,675.8600000000001,-1
2016-02-16,-964.19,590.73,-373.46000000000004,-1
2016-02-17,-560.0,384.53,-175.47000000000003,-1
2016-02-18,418.64,712.12,1130.76,1
2016-02-19,-191.73,16.53,-175.2,-1
2016-02-22,-656.93,597.87,-59.059999999999945,-1
2016-02-23,-289.66,257.93,-31.730000000000018,-1
2016-02-24,-730.99,605.88,-125.11000000000001,-1
2016-02-25,-1465.68,806.97,-658.71,-1
2016-02-26,-695.37,784.14,88.76999999999998,-1
2016-02-29,-2018.02,1445.25,-572.77,-1
2016-03-02,-357.13,-144.78,-501.90999999999997,-1
2016-03-03,911.98,-464.75,447.23,1
2016-03-05,-755.28,484.64,-270.64,-1
2016-03-06,1585.01,-393.21,1191.8,1
2016-03-08,578.17,-800.75,-222.58000000000004,1
2016-03-10,34.22,198.02,232.24,1
2016-03-11,-706.77,534.98,-171.78999999999996,-1
2016-03-14,1035.63,-805.34,230.29000000000008,1
2016-03-15,-54.01,-302.31,-356.32,-1
2016-03-16,625.58,-680.16,-54.57999999999993,1
2016-03-17,744.49,-168.38,576.11,1
2016-03-18,1712.62,-403.37,1309.25,1
2016-03-21,1396.33,-618.77,777.56,1
2016-03-22,1095.44,-930.37,165.07000000000005,1
2016-03-23,976.91,-1022.58,-45.67000000000007,1
2016-03-28,2042.94,-2494.44,-451.5,1
2016-03-29,513.45,-556.69,-43.24000000000001,1
2016-03-30,1442.47,-396.9,1045.5700000000002,1
2016-03-31,4056.62,-2890.57,1166.0499999999997,1
2016-04-01,-667.15,-222.79,-889.9399999999999,-1
2016-04-02,-195.92,476.44,280.52,-1
2016-04-03,671.57,-533.1,138.47000000000003,1
2016-04-04,236.82,-333.74,-96.92000000000002,1
2016-04-05,-66.45,-78.8,-145.25,-1
2016-04-07,182.28,377.45,559.73,1
2016-04-08,559.49,-527.11,32.379999999999995,1
2016-04-10,344.13,-172.23,171.9,1
2016-04-11,-343.3,1089.86,746.56,-1
2016-04-13,644.27,269.89,914.16,1
2016-04-18,977.98,-313.22,664.76,1
2016-04-20,-80.1,-300.09,-380.18999999999994,-1
2016-04-21,805.42,65.72,871.14,1
2016-04-22,191.07,-168.64,22.430000000000007,1
2016-04-25,222.34,-747.95,-525.61,1
2016-04-26,512.22,21.21,533.4300000000001,1
2016-04-27,411.0,-295.07,115.93,1
2016-04-28,120.63,-416.21,-295.58,1
2016-04-29,-205.3,28.13,-177.17000000000002,-1
2016-05-01,-352.42,13.19,-339.23,-1
2016-05-02,-606.83,760.02,153.18999999999994,-1
2016-05-04,-800.79,55.85,-744.9399999999999,-1
2016-05-05,-388.51,251.79,-136.72,-1
2016-05-07,265.63,-447.48,-181.85000000000002,1
2016-05-08,435.63,616.32,1051.95,1
2016-05-10,243.0,-349.86,-106.86000000000001,1
2016-05-12,-317.85,163.64,-154.21000000000004,-1
2016-05-13,1493.88,667.03,2160.91,1
2016-05-16,-79.84,-127.91,-207.75,-1
2016-05-18,-250.7,239.91,-10.789999999999992,-1
2016-05-19,-764.58,1483.65,719.07,-1
2016-05-20,-743.86,597.49,-146.37,-1
2016-05-23,-65.6,-167.77,-233.37,-1
2016-05-24,-815.53,989.95,174.42000000000007,-1
2016-05-25,495.08,337.22,832.3,1
2016-05-26,581.29,685.37,1266.6599999999999,1
2016-05-27,479.89,69.34,549.23,1
2016-05-30,355.54,-211.09,144.45000000000002,1
2016-05-31,-114.52,60.28,-54.239999999999995,-1
2016-06-01,-242.48,576.57,334.09000000000003,-1
2016-06-04,-493.56,258.68,-234.88,-1
2016-06-05,27.71,179.8,207.51000000000002,1
2016-06-06,28.3,-230.63,-202.32999999999998,1
2016-06-09,1438.72,-268.21,1170.51,1
